"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"New York","New York","36","061","2022-04-18",27,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-19",31,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-20",33,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-04-21",36,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-22",40,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-23",35,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-04-24",41,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-25",31,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-26",33,"Good","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-04-27",31,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-28",41,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-29",42,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-30",41,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-05-01",3,"Good","CO","36-061-0135",1
"New York","Niagara","36","063","2022-01-01",28,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-02",32,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-03",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-04",29,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-05",31,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-06",26,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-07",30,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-08",33,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-09",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-10",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-11",30,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-12",28,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-13",22,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-14",32,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-15",30,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-16",33,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-17",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-18",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-19",32,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-20",33,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-21",36,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-22",36,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-23",36,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-24",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-25",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-26",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-27",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-28",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-29",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-30",38,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-01-31",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-01",41,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-02",41,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-03",32,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-04",31,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-05",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-06",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-07",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-08",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-09",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-10",38,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-11",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-13",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-14",33,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-15",38,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-16",50,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-17",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-18",37,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-19",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-20",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-21",37,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-22",33,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-23",31,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-24",36,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-25",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-26",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-27",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-02-28",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-01",38,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-02",41,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-03",36,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-04",41,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-05",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-06",44,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-07",36,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-08",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-09",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-10",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-11",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-12",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-13",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-14",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-15",37,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-16",32,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-17",71,"Moderate","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-18",49,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-19",31,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-20",37,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-21",43,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-22",43,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-23",36,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-24",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-25",29,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-26",27,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-27",37,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-28",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-29",38,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-03-30",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-01",33,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-02",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-03",38,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-04",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-05",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-06",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-07",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-08",35,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-09",29,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-10",34,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-11",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-12",44,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-14",39,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-15",41,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-16",32,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-17",30,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-18",30,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-19",26,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-20",31,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-21",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-22",37,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-23",32,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-24",40,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-25",43,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-26",30,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-27",27,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-28",44,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-29",42,"Good","Ozone","36-063-1006",1
"New York","Niagara","36","063","2022-04-30",43,"Good","Ozone","36-063-1006",1
"New York","Oneida","36","065","2022-01-01",35,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-02",30,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-03",32,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-04",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-05",36,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-06",30,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-07",30,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-08",31,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-09",31,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-10",30,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-11",47,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-12",46,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-13",60,"Moderate","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-14",44,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-15",43,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-16",40,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-17",20,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-18",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-19",35,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-20",37,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-21",49,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-22",44,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-23",34,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-24",30,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-25",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-26",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-27",49,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-28",39,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-29",36,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-30",44,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-01-31",57,"Moderate","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-01",47,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-03",17,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-04",20,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-05",32,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-06",27,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-07",35,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-08",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-09",35,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-10",25,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-11",21,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-12",29,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-13",20,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-14",28,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-15",33,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-16",31,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-17",22,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-18",20,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-19",23,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-20",17,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-21",33,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-22",27,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-23",26,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-24",19,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-25",20,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-26",18,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-27",20,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-02-28",26,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-01",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-02",24,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-03",21,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-04",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-05",32,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-06",38,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-07",11,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-08",15,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-09",28,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-10",33,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-11",37,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-12",8,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-13",19,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-14",21,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-15",29,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-16",25,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-17",23,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-18",42,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-19",26,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-20",10,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-21",12,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-22",9,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-23",13,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-24",5,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-25",9,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-26",11,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-27",10,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-28",13,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-29",14,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-30",13,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-03-31",26,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-04-01",12,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-04-02",8,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-04-03",15,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-04-04",9,"Good","PM2.5","36-065-2001",1
"New York","Oneida","36","065","2022-04-05",14,"Good","PM2.5","36-065-2001",1
